EVENT_NO,LAT,LONGT
16BP3264, 36.79359,-119.88039
16BP3278, 36.79362,-119.86695
16BP3310, 36.82313,-119.75415
16BP3550, 36.75048,-119.75444
16BP3642, 36.77957,-119.75018
16BP3780, 36.73410,-119.73638
16BP3780, 36.73410,-119.73638
16BP4058, 36.80793,-119.91646
16BP4062, 36.75648,-119.79994
16BP4109, 36.73122,-119.79892
16BP4170, 36.83704,-119.88947
16BP4176, 36.76496,-119.80406
16BP4179, 36.72139,-119.79982
16BP4178, 36.80822,-119.84441
16BP4186, 36.80857,-119.77231
16BP4191, 36.82169,-119.88393
16BP4194, 36.80825,-119.83540
16BP4279, 36.73282,-119.81298
16BP4296, 36.80834,-119.81742
16BP4306, 36.77228,-119.77255
16BP4318, 36.77228,-119.78155
16BP4425, 36.75026,-119.82210
16BP4448, 36.83717,-119.86242
16BP4474, 36.75305,-119.82835
16BP4476, 36.74410,-119.77470
16BP4492, 36.75751,-119.82169
16BP4505, 36.75146,-119.78350
16BP4515, 36.77976,-119.77379
16BP4518, 36.75480,-119.82877
16BP4586, 36.75751,-119.82169
16BP4666, 36.80832,-119.81991
16BP5494, 36.76469,-119.82958
16BP5597, 36.77968,-119.78328
16BP5608, 36.73142,-119.76366
16BP5635, 36.75770,-119.77251
16BP5713, 36.82658,-119.78129
16BP5755, 36.74360,-119.80183
16BP5788, 36.83727,-119.83538
16BP5808, 36.80672,-119.79043
16BP5826, 36.82292,-119.79035
16BP5864, 36.75773,-119.79502
16BP5866, 36.75043,-119.70015
16BP5866, 36.75043,-119.70015
16BP5894, 36.80104,-119.82639
16BP5906, 36.80855,-119.73631
16BP5933, 36.75040,-119.79767
16BP5944, 36.74319,-119.73642
16BP5946, 36.73589,-119.80851
16BP5951, 36.73388,-119.81003
16BP5968, 36.70689,-119.78173
16BP5974, 36.71416,-119.79304
16BP5985, 36.75044,-119.77925
16BP5995, 36.73491,-119.81290
16BP6054, 36.74975,-119.80186
16BP6399, 36.73345,-119.73613
16BP6741, 36.69364,-119.79458
16BP6753, 36.82184,-119.88067
16BP6771, 36.75045,-119.77250
16BP6810, 36.70681,-119.80887
16BP6892, 36.73589,-119.75120
16BP6899, 36.75037,-119.80565
16BP6897, 36.75773,-119.75447
16BP6965, 36.75039,-119.80121
16BP6974, 36.75746,-119.82912
16BP6980, 36.74362,-119.80430
16BP6991, 36.77195,-119.83409
16BP7023, 36.71978,-119.81786
16BP7026, 36.77228,-119.79055
16BP7053, 36.72882,-119.80226
16BP7051, 36.79362,-119.87135
16BP7063, 36.76498,-119.79673
16BP7067, 36.73028,-119.80022
16BP7077, 36.75864,-119.78918
16BP7075, 36.71417,-119.79078
16BP7086, 36.79410,-119.77231
16BP7087, 36.74636,-119.80561
16BP7098, 36.69232,-119.78175
16BP7102, 36.77193,-119.84437
16BP7107, 36.75250,-119.78350
16BP7105, 36.72139,-119.79982
16BP7109, 36.79412,-119.76329
16BP7114, 36.73902,-119.80888
16BP7126, 36.71413,-119.79979
16BP7138, 36.77186,-119.86228
16BP7150, 36.72139,-119.80891
16BP7153, 36.74594,-119.75674
16BP7169, 36.77185,-119.86539
16BP7207, 36.77222,-119.79956
16BP7215, 36.73693,-119.80856
16BP7237, 36.74308,-119.82206
16BP7260, 36.71596,-119.79985
16BP7277, 36.75045,-119.77250
16BP7306, 36.72856,-119.82212
16BP7307, 36.77193,-119.84437
16BP7310, 36.74362,-119.80430
16BP7336, 36.78864,-119.78827
16BP7339, 36.79408,-119.79228
16BP7350, 36.77155,-119.84051
16BP7370, 36.73326,-119.80350
16BP7407, 36.72863,-119.74556
16BP7430, 36.73230,-119.73193
16BP7609, 36.77596,-119.76298
16BP7739, 36.81541,-119.86278
16BP7800, 36.76510,-119.74542
16BP8004, 36.73590,-119.74092
16BP8004, 36.73590,-119.74092
16BP8019, 36.75039,-119.78939
16BP8078, 36.75038,-119.78543
16BP8139, 36.85185,-119.80181
16BP8137, 36.80826,-119.83265
16BP8142, 36.75305,-119.83057
16BP8144, 36.80828,-119.82638
16BP8155, 36.77591,-119.79055
16BP8164, 36.75770,-119.76350
16BP8187, 36.75743,-119.83059
16BP8197, 36.79364,-119.86302
16BP8210, 36.80816,-119.87749
16BP8248, 36.77177,-119.88926
16BP8250, 36.75048,-119.75444
16BP8268, 36.72974,-119.80869
16BP8334, 36.74330,-119.78940
16BP8348, 36.73354,-119.79066
16BP8364, 36.81934,-119.79043
16BP8382, 36.76865,-119.79057
16BP8388, 36.75982,-119.81063
16BP8390, 36.77193,-119.84437
16BP8393, 36.81575,-119.79042
16BP8399, 36.81541,-119.86278
16BP8409, 36.77908,-119.87130
16BP8426, 36.83703,-119.80834
16BP8430, 36.74318,-119.77243
16BP8436, 36.78650,-119.83543
16BP8453, 36.75454,-119.78146
16BP8466, 36.75046,-119.76686
16BP8451, 36.78561,-119.82303
16BP8451, 36.78561,-119.82303
16BP8481, 36.75303,-119.78925
16BP8484, 36.74794,-119.78522
16BP8488, 36.80081,-119.88943
16BP8502, 36.75005,-119.81539
16BP8499, 36.83726,-119.79025
16BP8509, 36.80861,-119.75418
16BP8535, 36.75097,-119.81492
16BP8561, 36.80853,-119.79045
16BP8604, 36.73579,-119.70010
16BP8634, 36.79097,-119.79084
16BP8819, 36.77596,-119.76298
16BP8850, 36.77596,-119.76298
16BP8988, 36.80855,-119.78260
16BP8988, 36.80855,-119.78260
16BP9293, 36.80134,-119.74974
16BP9302, 36.78688,-119.75432
16BP9368, 36.80822,-119.84441
16BP9392, 36.70685,-119.80665
16BP9384, 36.75044,-119.78151
16BP9455, 36.74279,-119.76904
16BP9454, 36.74318,-119.77243
16BP9473, 36.75760,-119.80790
16BP9481, 36.70780,-119.78626
16BP9495, 36.82313,-119.75415
16BP9501, 36.78688,-119.75432
16BP9506, 36.77450,-119.83550
16BP9508, 36.79410,-119.78594
16BP9521, 36.81585,-119.74100
16BP9532, 36.75743,-119.83059
16BP9526, 36.78678,-119.73590
16BP9534, 36.81595,-119.73599
16BP9535, 36.69954,-119.79983
16BP9540, 36.80639,-119.84443
16BP9613, 36.75766,-119.80284
16BP9632, 36.73629,-119.78185
16BP9633, 36.75045,-119.77250
16BP9640, 36.77044,-119.79336
16BP9645, 36.75039,-119.78939
16BP9651, 36.73247,-119.79715
16BP9664, 36.73589,-119.80851
16BP9666, 36.78209,-119.81533
16BP9670, 36.77931,-119.82656
16BP9681, 36.75380,-119.84428
16BP9702, 36.80133,-119.77231
16BP9707, 36.75037,-119.78828
16BP9713, 36.77222,-119.79956
16BP9706, 36.72955,-119.80124
16BP9692, 36.71416,-119.77836
16BP9736, 36.72490,-119.80524
16BP9749, 36.75214,-119.81499
16BP9767, 36.78757,-119.77740
16BP9710, 36.75044,-119.78151
16BP9795, 36.72828,-119.79803
16BP9753, 36.85187,-119.79095
16BP9839, 36.80853,-119.79045
16BP9860, 36.80135,-119.75423
16BP9860, 36.80135,-119.75423
16BP9863, 36.75042,-119.79889
16BP9882, 36.72949,-119.79387
16BP9890, 36.83246,-119.75418
16BP9880, 36.75042,-119.79889
16BP9934, 36.78303,-119.75433
16BP9946, 36.78643,-119.84992
16BP9951, 36.89622,-119.76532
16BP9967, 36.73892,-119.78306
16BP9985, 36.74682,-119.77252
16BQ0022, 36.75044,-119.78151
16BQ0059, 36.72076,-119.79167
16BQ0132, 36.85928,-119.75678
16BQ0132, 36.85928,-119.75678
16BQ0154, 36.75620,-119.75446
16BQ0419, 36.80132,-119.79048
16BQ0500, 36.72868,-119.73195
16BQ0508, 36.78381,-119.78692
16BQ0503, 36.78942,-119.85333
16BQ0831, 36.73592,-119.73192
16BQ0855, 36.75044,-119.78151
16BQ0869, 36.83726,-119.79025
16BQ0888, 36.76119,-119.81766
16BQ0885, 36.80834,-119.81742
16BQ0903, 36.83560,-119.79026
16BQ0901, 36.84484,-119.72963
16BQ0909, 36.84482,-119.73878
16BQ0926, 36.75038,-119.80830
16BQ0927, 36.79374,-119.83978
16BQ0935, 36.77402,-119.76792
16BQ0936, 36.80834,-119.81742
16BQ0953, 36.77967,-119.79053
16BQ0960, 36.80691,-119.84035
16BQ0978, 36.80853,-119.78501
16BQ0979, 36.74864,-119.78943
16BQ0981, 36.78682,-119.78781
16BQ0983, 36.72146,-119.78320
16BQ0983, 36.72146,-119.78320
16BQ0982, 36.80857,-119.78139
16BQ0986, 36.74685,-119.79195
16BQ0997, 36.75250,-119.78151
16BQ0996, 36.75039,-119.80032
16BQ1017, 36.76865,-119.79057
16BQ1044, 36.78644,-119.80865
16BQ1062, 36.80819,-119.85807
16BQ1159, 36.75743,-119.83059
16BQ1276, 36.79458,-119.88245
16BQ1589, 36.74321,-119.74885
16BQ1864, 36.77772,-119.79055
16BQ1916, 36.75023,-119.82660
16BQ1995, 36.73588,-119.81291
16BQ2059, 36.82286,-119.80834
16BQ2107, 36.75038,-119.78543
16BQ2111, 36.71596,-119.79870
16BQ2120, 36.76593,-119.79055
16BQ2127, 36.69230,-119.79078
16BQ2128, 36.76497,-119.79891
16BQ2144, 36.75915,-119.83154
16BQ2176, 36.70688,-119.79078
16BQ2189, 36.81778,-119.85348
16BQ2198, 36.83745,-119.78351
16BQ2206, 36.83711,-119.87900
16BQ2217, 36.77922,-119.83947
16BQ2221, 36.74582,-119.80035
16BQ2241, 36.80855,-119.73631
16BQ2208, 36.86492,-119.75857
16BQ2287, 36.76497,-119.79891
16BQ2293, 36.83738,-119.75418
16BQ2300, 36.75025,-119.82430
16BQ2305, 36.73662,-119.79133
16BQ2320, 36.77931,-119.82656
16BQ2341, 36.82313,-119.75415
16BQ2358, 36.75865,-119.82668
16BQ2367, 36.75744,-119.83554
16BQ2376, 36.72882,-119.80226
16BQ2404, 36.74683,-119.79689
16BQ2421, 36.73949,-119.74547
16BQ2701, 36.76502,-119.79055
16BQ2839, 36.82147,-119.88842
16BQ3408, 36.75037,-119.80565
16BQ3579, 36.75453,-119.82890
16BQ3609, 36.77936,-119.81759
16BQ3612, 36.73949,-119.71828
16BQ3637, 36.82232,-119.87046
16BQ3649, 36.73077,-119.81305
16BQ3670, 36.75028,-119.81985
16BQ3678, 36.71417,-119.78740
16BQ3689, 36.75743,-119.83059
16BQ3690, 36.75044,-119.77475
16BQ3693, 36.85184,-119.79501
16BQ3695, 36.75028,-119.81985
16BQ3713, 36.75045,-119.77250
16BQ3768, 36.75044,-119.79481
16BQ3770, 36.71596,-119.79870
16BQ3791, 36.75743,-119.83059
16BQ3842, 36.76501,-119.78154
16BQ3845, 36.85216,-119.72976
16BQ4033, 36.81563,-119.80840
16BQ4521, 36.79410,-119.78594
16BQ4586, 36.73589,-119.75456
16BQ4658, 36.73120,-119.78900
16BQ4723, 36.83746,-119.78123
16BQ4801, 36.74331,-119.79051
16BQ4876, 36.77924,-119.83549
16BQ4876, 36.77924,-119.83549
16BQ4939, 36.75038,-119.78543
16BQ4958, 36.83727,-119.83538
16BQ4964, 36.80858,-119.77004
16BQ4965, 36.75044,-119.77925
16BQ4973, 36.83015,-119.79030
16BQ4992, 36.83704,-119.88947
16BQ4993, 36.79348,-119.89840
16BQ5015, 36.75743,-119.83059
16BQ5028, 36.75453,-119.82890
16BQ5038, 36.75027,-119.82095
16BQ5047, 36.75743,-119.83059
16BQ5052, 36.75743,-119.83059
16BQ5093, 36.75042,-119.79889
16BQ5112, 36.75954,-119.78378
16BQ5114, 36.86641,-119.77049
16BQ5136, 36.75041,-119.79279
16BQ5199, 36.72139,-119.79982
16BQ5234, 36.72781,-119.80115
16BQ5235, 36.76501,-119.78154
16BQ5364, 36.83401,-119.91570
16BQ5456, 36.83722,-119.84744
16BQ5428, 36.83711,-119.87900
16BQ5445, 36.83711,-119.87900
16BQ5448, 36.78672,-119.79054
16BQ5560, 36.74582,-119.80035
16BQ5658, 36.82077,-119.89575
16BQ5908, 36.74139,-119.74999
16BQ6069, 36.80819,-119.86262
16BQ6281, 36.82292,-119.79035
16BQ6333, 36.73391,-119.79015
16BQ6334, 36.75746,-119.82912
16BQ6342, 36.77543,-119.87130
16BQ6351, 36.80857,-119.77231
16BQ6362, 36.77190,-119.85333
16BQ6376, 36.75024,-119.82542
16BQ6379, 36.75045,-119.77025
16BQ6395, 36.71045,-119.79988
16BQ6408, 36.81225,-119.75413
16BQ6422, 36.75037,-119.80565
16BQ6432, 36.75011,-119.84424
16BQ6437, 36.72996,-119.78580
16BQ6458, 36.70182,-119.79592
16BQ6459, 36.72141,-119.80271
16BQ6515, 36.80680,-119.88948
16BQ6515, 36.80680,-119.88948
16BQ6515, 36.80680,-119.88948
16BQ6474, 36.72955,-119.80124
16BQ6477, 36.71982,-119.78271
16BQ6502, 36.72356,-119.79470
16BQ6507, 36.80830,-119.82435
16BQ6506, 36.85187,-119.79095
16BQ6520, 36.77190,-119.85333
16BQ6544, 36.72755,-119.79904
16BQ6546, 36.75042,-119.70918
16BQ6559, 36.78503,-119.79054
16BQ6555, 36.78672,-119.79054
16BQ6573, 36.75025,-119.82430
16BQ6592, 36.75303,-119.78925
16BQ6597, 36.75039,-119.80032
16BQ6609, 36.75407,-119.79055
16BQ6625, 36.72300,-119.81044
16BQ6628, 36.83753,-119.73616
16BQ6656, 36.75743,-119.82778
16BQ6677, 36.72533,-119.79227
16BQ6682, 36.70685,-119.79756
16BQ6701, 36.75023,-119.82660
16BQ7308, 36.75044,-119.79481
16BQ7362, 36.74493,-119.78155
16BQ7457, 36.79355,-119.88937
16BQ7462, 36.80816,-119.87749
16BQ7468, 36.75044,-119.78151
16BQ7484, 36.82272,-119.84441
16BQ7482, 36.81181,-119.85809
16BQ7496, 36.80828,-119.82638
16BQ7525, 36.71422,-119.77612
16BQ7565, 36.83711,-119.87900
16BQ7665, 36.81577,-119.76094
16BQ7690, 36.75407,-119.76800
16BQ7693, 36.75666,-119.77998
16BQ7766, 36.75747,-119.71827
16BQ7751, 36.75747,-119.71827
16BQ7745, 36.74358,-119.80254
16BQ7755, 36.77409,-119.79055
16BQ7749, 36.75045,-119.77250
16BQ7719, 36.81219,-119.79043
16BQ7770, 36.75731,-119.82845
16BQ7774, 36.82292,-119.79035
16BQ7771, 36.81934,-119.79043
16BQ7805, 36.83726,-119.79025
16BQ7805, 36.83726,-119.79025
16BQ7817, 36.77228,-119.79055
16BQ7835, 36.78657,-119.82648
16BQ7830, 36.76480,-119.81766
16BQ7857, 36.77922,-119.83947
16BQ7869, 36.81934,-119.79043
16BQ7885, 36.78657,-119.82648
16BQ7909, 36.78863,-119.79053
16BQ7943, 36.75743,-119.83059
16BQ8016, 36.75771,-119.78152
16BQ8028, 36.75044,-119.77700
16BQ8031, 36.75028,-119.81985
16BQ8100, 36.78457,-119.79054
16BQ8119, 36.77216,-119.80861
16BQ8207, 36.75771,-119.78152
16BQ8701, 36.83727,-119.83538
16BQ8709, 36.79860,-119.77231
16BQ8722, 36.80827,-119.85352
16BQ8768, 36.81219,-119.79043
16BQ8786, 36.71417,-119.79078
16BQ8807, 36.86428,-119.74780
16BQ8777, 36.75775,-119.79055
16BQ8916, 36.80828,-119.82638
16BQ8947, 36.74321,-119.75449
16BQ8964, 36.73472,-119.80146
16BQ8900, 36.78778,-119.81299
16BQ8975, 36.74319,-119.73642
16BQ8975, 36.74319,-119.73642
16BQ8993, 36.78672,-119.79054
16BQ9004, 36.75347,-119.82875
16BQ8997, 36.83727,-119.83538
16BQ9019, 36.73589,-119.81144
16BQ9034, 36.77931,-119.82656
16BQ9049, 36.82311,-119.76324
16BQ9049, 36.82311,-119.76324
16BQ9049, 36.82311,-119.76324
16BQ9070, 36.79046,-119.79053
16BQ9091, 36.77199,-119.82664
16BQ9100, 36.72859,-119.81760
16BQ9136, 36.75636,-119.78542
16BQ9235, 36.75320,-119.77577
16BQ9271, 36.79670,-119.84432
16BQ9297, 36.80812,-119.88502
16BQ9309, 36.79362,-119.87135
16BQ9332, 36.80860,-119.75195
16BQ9639, 36.84447,-119.80184
16BQ9693, 36.75724,-119.78543
16BQ9692, 36.72862,-119.75126
16BQ9876, 36.74444,-119.76342
16BQ9882, 36.77228,-119.79055
16BQ9885, 36.75048,-119.75444
16BQ9903, 36.72673,-119.78043
16BQ9903, 36.72673,-119.78043
16BQ9985, 36.77952,-119.79281
16BR0008, 36.74592,-119.77253
16BR0019, 36.82292,-119.79035
16BR0019, 36.82292,-119.79035
16BR0036, 36.69876,-119.74566
16BR0040, 36.85187,-119.79095
16BR0063, 36.78206,-119.78646
16BR0065, 36.82292,-119.79035
16BR0078, 36.81219,-119.79043
16BR0098, 36.84612,-119.79068
16BR0124, 36.71417,-119.79078
16BR0132, 36.84267,-119.79045
16BR0066, 36.77228,-119.77255
16BR0193, 36.75743,-119.83059
16BR0198, 36.75044,-119.77475
16BR0245, 36.75097,-119.81492
16BR0245, 36.75097,-119.81492
16BR0248, 36.75772,-119.75899
16BR0258, 36.75039,-119.80032
16BR0267, 36.75039,-119.78939
16BR0263, 36.77967,-119.79053
16BR0306, 36.80808,-119.88949
16BR0320, 36.81524,-119.89687
16BR0325, 36.80808,-119.88949
16BR0351, 36.75025,-119.82430
16BR0466, 36.73701,-119.76435
16BR0514, 36.82313,-119.75415
16BR0608, 36.73585,-119.71155
16BR0627, 36.73585,-119.71155
16BR0627, 36.73585,-119.71155
16BR0938, 36.73410,-119.73638
16BR1311, 36.79410,-119.78142
16BR1356, 36.74330,-119.78940
16BR1399, 36.71416,-119.79304
16BR1410, 36.70689,-119.78173
16BR1424, 36.78457,-119.79054
16BR1446, 36.80825,-119.86852
16BR1441, 36.80819,-119.86262
16BR1447, 36.72955,-119.80124
16BR1415, 36.72332,-119.81331
16BR1454, 36.76502,-119.78605
16BR1459, 36.78853,-119.88935
16BR1469, 36.78682,-119.78149
16BR1470, 36.71415,-119.79530
16BR1492, 36.73319,-119.80111
16BR1491, 36.75028,-119.81985
16BR1497, 36.75743,-119.83059
16BR1516, 36.77931,-119.82656
16BR1555, 36.80853,-119.79045
16BR1538, 36.83726,-119.79025
16BR1544, 36.75033,-119.81224
16BR1557, 36.75038,-119.80288
16BR1602, 36.80857,-119.78139
16BR1605, 36.74011,-119.79884
16BR1609, 36.80822,-119.84441
16BR1639, 36.72955,-119.80124
16BR1658, 36.80819,-119.85807
16BR1659, 36.72635,-119.80320
16BR1662, 36.75772,-119.79628
16BR1663, 36.81534,-119.90080
16BR1678, 36.75245,-119.81534
16BR1682, 36.75044,-119.77700
16BR1695, 36.75454,-119.78146
16BR1697, 36.73066,-119.78977
16BR1699, 36.75453,-119.78768
16BR1733, 36.75147,-119.78151
16BR1734, 36.77189,-119.83788
16BR2524, 36.83694,-119.90157
16BR2642, 36.76502,-119.77924
16BR2740, 36.73823,-119.78035
16BR2898, 36.77936,-119.81759
16BR2900, 36.75038,-119.80288
16BR2919, 36.75024,-119.82542
16BR2928, 36.85202,-119.75677
16BR2938, 36.77186,-119.86228
16BR2941, 36.75599,-119.80283
16BR2952, 36.79410,-119.79052
16BR2959, 36.80822,-119.84441
16BR2978, 36.73472,-119.80146
16BR3044, 36.79899,-119.82640
16BR3087, 36.72730,-119.79694
16BR3087, 36.72730,-119.79694
16BR3144, 36.83738,-119.75418
16BR3209, 36.73473,-119.77908
16BR3224, 36.82468,-119.90138
16BR3218, 36.79381,-119.82640
16BR3246, 36.78674,-119.79955
16BR3259, 36.83401,-119.91570
16BR3274, 36.82468,-119.90138
16BR3324, 36.79797,-119.83467
16BR3453, 36.83350,-119.87870
16BR3451, 36.82463,-119.81735
16BR3528, 36.82674,-119.86932
16BR3791, 36.77195,-119.83409
16BR3954, 36.80855,-119.78260
16BR3969, 36.77942,-119.80862
16BR4037, 36.74318,-119.77243
16BR4108, 36.70414,-119.79980
16BR4135, 36.73254,-119.80452
16BR4166, 36.77596,-119.76298
16BR4199, 36.73402,-119.72563
16BR4226, 36.80133,-119.77231
16BR4244, 36.73955,-119.75447
16BR4248, 36.76502,-119.79055
16BR4273, 36.80819,-119.85807
16BR4275, 36.73590,-119.74549
16BR4306, 36.75771,-119.79561
16BR4308, 36.81938,-119.77884
16BR4314, 36.76864,-119.77254
16BR4320, 36.77208,-119.81763
16BR4339, 36.77936,-119.81759
16BR4360, 36.81181,-119.85809
16BR4375, 36.75726,-119.78926
16BR4389, 36.79413,-119.75427
16BR4464, 36.78681,-119.79278
16BR4464, 36.78681,-119.79278
16BR4483, 36.76864,-119.77254
16BR4539, 36.76501,-119.77478
16BR4541, 36.84612,-119.79068
16BR4599, 36.82298,-119.78131
16BR4578, 36.75304,-119.79052
16BR4613, 36.73577,-119.77757
16BR4624, 36.86632,-119.77959
16BR4647, 36.77926,-119.84201
16BR4767, 36.78645,-119.84435
16BR4940, 36.80853,-119.79045
16BR5068, 36.73590,-119.79235
16BR5132, 36.77936,-119.82209
16BR5183, 36.74334,-119.77636
16BR5183, 36.74334,-119.77636
16BR5347, 36.83010,-119.80160
16BR5416, 36.76480,-119.81766
16BR5443, 36.82169,-119.88393
16BR5417, 36.82169,-119.88393
16BR5459, 36.75752,-119.82087
16BR5463, 36.82272,-119.84441
16BR5462, 36.75045,-119.77250
16BR5478, 36.75038,-119.80692
16BR5484, 36.81861,-119.86661
16BR5548, 36.80819,-119.86262
16BR5553, 36.75754,-119.81764
16BR5558, 36.72356,-119.79470
16BR5575, 36.74955,-119.76925
16BR5574, 36.71953,-119.79101
16BR5576, 36.75769,-119.79784
16BR5584, 36.75217,-119.81310
16BR5592, 36.79046,-119.79053
16BR5596, 36.77228,-119.78155
16BR5602, 36.83738,-119.75418
16BR5605, 36.75039,-119.78939
16BR5624, 36.75743,-119.83059
16BR5646, 36.79376,-119.83537
16BR5641, 36.75743,-119.83059
16BR5649, 36.73326,-119.80350
16BR5673, 36.80745,-119.74334
16BR5691, 36.73955,-119.75447
16BR5694, 36.80819,-119.86262
16BR5699, 36.76320,-119.79055
16BR5701, 36.71235,-119.78626
16BR5716, 36.85202,-119.75677
16BR5717, 36.72501,-119.75125
16BR5725, 36.73585,-119.71155
16BR5726, 36.80857,-119.77231
16BR5731, 36.70488,-119.75727
16BR5732, 36.71461,-119.79757
16BR5734, 36.77195,-119.83409
16BR5735, 36.81578,-119.77229
16BR5735, 36.81578,-119.77229
16BR5819, 36.76489,-119.80860
16BR5815, 36.79118,-119.72847
16BR5847, 36.82306,-119.73601
16BR5880, 36.77225,-119.79336
16BR6011, 36.75861,-119.77251
16BR6058, 36.77189,-119.83788
16BR6423, 36.73688,-119.73632
16BR6481, 36.81575,-119.79042
16BR6602, 36.72364,-119.80204
16BR6723, 36.75771,-119.79561
16BR6729, 36.72282,-119.80438
16BR6737, 36.74321,-119.74998
16BR6764, 36.76469,-119.83779
16BR6765, 36.76514,-119.71827
16BR6772, 36.75768,-119.79956
16BR6780, 36.83729,-119.82634
16BR6680, 36.79046,-119.79053
16BR6804, 36.79381,-119.82640
16BR6805, 36.75044,-119.78151
16BR6816, 36.82169,-119.88393
16BR6870, 36.79371,-119.84429
16BR6906, 36.79410,-119.77231
16BR6908, 36.75990,-119.80462
16BR6933, 36.84447,-119.80184
16BR6935, 36.78141,-119.83993
16BR6955, 36.75044,-119.78151
16BR6970, 36.75746,-119.82912
16BR6969, 36.83015,-119.79030
16BR6982, 36.72132,-119.81988
16BR6980, 36.75743,-119.83059
16BR6988, 36.70742,-119.69991
16BR6989, 36.82275,-119.82637
16BR6991, 36.75746,-119.82666
16BR6996, 36.73970,-119.78198
16BR6999, 36.77216,-119.80861
16BR6993, 36.73155,-119.80344
16BR7011, 36.72265,-119.80096
16BR7016, 36.75044,-119.78151
16BR7035, 36.75774,-119.79227
16BR7046, 36.75029,-119.81873
16BR7050, 36.73590,-119.74092
16BR7072, 36.80808,-119.88949
16BR7077, 36.80855,-119.78260
16BR7067, 36.72139,-119.79982
16BR7067, 36.72139,-119.79982
16BR7082, 36.83726,-119.79025
16BR7084, 36.80822,-119.84441
16BR7086, 36.77199,-119.82664
16BR7091, 36.84447,-119.80184
16BR7106, 36.79302,-119.83310
16BR7107, 36.75042,-119.71824
16BR7101, 36.77183,-119.87129
16BR7130, 36.76683,-119.79055
16BR7164, 36.80822,-119.84441
16BR7025, 36.77924,-119.83549
16BR7205, 36.75042,-119.79054
16BR7235, 36.72828,-119.79803
16BR7248, 36.78132,-119.79280
16BR7271, 36.77967,-119.78246
16BR7282, 36.77183,-119.87129
16BR7278, 36.76471,-119.82571
16BR7309, 36.80846,-119.79945
16BR7474, 36.77189,-119.83788
16BR7452, 36.77957,-119.75018
16BR7520, 36.89561,-119.76062
16BR7870, 36.73590,-119.71837
16BR7886, 36.74411,-119.77247
16BR7921, 36.75045,-119.77250
16BR7928, 36.83710,-119.87144
16BR7930, 36.75746,-119.82912
16BR7923, 36.79362,-119.87135
16BR7936, 36.73592,-119.72740
16BR7936, 36.73592,-119.72740
16BR7945, 36.79410,-119.79052
16BR7998, 36.72141,-119.80138
16BR8080, 36.75024,-119.82542
16BR8109, 36.73588,-119.81291
16BR8174, 36.72141,-119.79644
16BR8183, 36.74139,-119.74659
16BR8182, 36.77968,-119.78361
16BR8186, 36.77945,-119.80410
16BR8192, 36.72788,-119.79119
16BR8201, 36.72538,-119.81542
16BR8251, 36.71963,-119.80135
16BR8239, 36.82290,-119.79260
16BR8247, 36.75045,-119.76576
16BR8253, 36.77949,-119.79958
16BR8262, 36.73949,-119.71828
16BR8265, 36.82292,-119.79035
16BR8315, 36.82077,-119.89575
16BR8271, 36.77216,-119.80861
16BR8276, 36.72141,-119.80271
16BR8274, 36.75772,-119.75899
16BR8292, 36.72510,-119.80000
16BR8281, 36.83692,-119.91043
16BR8300, 36.72141,-119.80323
16BR8309, 36.75146,-119.78541
16BR8317, 36.75044,-119.78151
16BR8329, 36.80816,-119.87749
16BR8330, 36.71779,-119.79758
16BR8335, 36.81225,-119.75413
16BR8343, 36.80817,-119.87170
16BR8350, 36.78452,-119.83979
16BR8352, 36.76502,-119.79055
16BR8370, 36.75047,-119.76911
16BR8395, 36.75221,-119.80855
16BR8416, 36.80095,-119.84438
16BR8434, 36.74239,-119.74160
16BR8419, 36.80853,-119.79045
16BR8442, 36.82292,-119.79035
16BR8449, 36.75541,-119.78147
16BR8450, 36.77190,-119.85333
16BR8453, 36.75204,-119.70025
16BR8454, 36.73588,-119.77259
16BR8474, 36.77228,-119.77255
16BR8508, 36.83726,-119.79025
16BR8535, 36.79364,-119.86302
16BR8533, 36.79381,-119.82640
